,id,posicao,apelido,clube,posicao.1,ultima_pontuacao,status,FD,G,CA,FC,FS,DD,GS,PP,SG,CV,FT,A,PE,RB,DP,I,FF,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
30,86713,30,Jonathan,Atlético-GO,Lateral,0.0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4908>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4e10>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4470>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4ba8>
31,90715,31,Luiz Fernando ,Atlético-GO,Meia,-3.4,Nulo,0,0,0,0,0,0,1,0,0,0,0,1,3,5,0,1,5,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4a20>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4c50>,<cartolafc.models.PontuacaoInfo object at 0x11c6c46a0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4208>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4278>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4a90>,<cartolafc.models.PontuacaoInfo object at 0x11c6c45f8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c44e0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4198>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4748>
32,79334,32,Ricardo Silva,Atlético-GO,Zagueiro,0.8,Nulo,0,0,0,0,0,0,5,0,1,0,0,1,0,8,0,2,11,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4b70>,<cartolafc.models.PontuacaoInfo object at 0x11c6c44a8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4518>,<cartolafc.models.PontuacaoInfo object at 0x11c6c43c8>
33,91917,33,Silva,Atlético-GO,Meia,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11c6c47b8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4d30>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4898>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4c50>,<cartolafc.models.PontuacaoInfo object at 0x11c6c46a0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4a20>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4710>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4978>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4080>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4cf8>
34,98315,34,Evanderson,Atlético-GO,Meia,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>
35,37984,35,Aranha,Ponte Preta,Goleiro,11.0,Provável,0,4,0,7,0,0,0,0,0,0,2,0,0,0,0,0,2,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4748>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4518>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4438>,<cartolafc.models.PontuacaoInfo object at 0x11c6c47b8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4d30>,<cartolafc.models.PontuacaoInfo object at 0x11c6c44a8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4630>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4f28>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4320>
36,98056,36,Luiz Felipe,Atlético-GO,Meia,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>
37,98910,37,João Pedro,Atlético-GO,Atacante,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4c18>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4358>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4cf8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4748>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4518>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4390>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4400>
38,37851,38,Maicosuel,Atlético-MG,Meia,2.7,Nulo,0,0,2,0,0,0,2,0,0,0,0,4,0,1,0,1,1,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>
39,38162,39,Fred,Atlético-MG,Atacante,-0.3,Provável,1,0,2,0,0,0,1,0,0,0,0,11,2,7,0,4,8,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11c6c40f0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4d30>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4278>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4c18>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4358>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4780>,<cartolafc.models.PontuacaoInfo object at 0x11c6c49b0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4550>
40,37655,40,Rafael Moura,Atlético-MG,Atacante,-0.3,Nulo,0,0,1,0,0,1,0,0,0,0,0,2,2,4,0,2,2,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>
41,99379,41,Borges,Atlético-GO,Meia,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c41d0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4208>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4828>,<cartolafc.models.PontuacaoInfo object at 0x11c6c40f0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4d30>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4198>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4a20>,<cartolafc.models.PontuacaoInfo object at 0x11c6c44e0>
42,38229,42,Fábio Santos,Atlético-MG,Lateral,6.3,Provável,0,0,0,0,0,0,3,0,2,0,1,8,2,7,0,2,16,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>
43,38246,43,Robinho,Atlético-MG,Atacante,-1.3,Provável,0,0,1,0,0,1,4,0,1,0,0,4,0,2,0,0,12,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c41d0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4208>,<cartolafc.models.PontuacaoInfo object at 0x11c6c44a8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4160>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4550>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4978>,<cartolafc.models.PontuacaoInfo object at 0x11c6c46a0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4e80>
44,99388,44,Lucas Vinícius,Atlético-GO,Atacante,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>
45,41218,45,Magrão,Sport,Goleiro,-2.0,Provável,0,9,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4d30>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c41d0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c40f0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4240>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4f28>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4518>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4198>,<cartolafc.models.PontuacaoInfo object at 0x11c6c47b8>
46,63219,46,Luan,Atlético-MG,Atacante,0.0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>
47,63013,47,Marcos Rocha,Atlético-MG,Lateral,0.0,Contundido,1,0,0,0,0,0,4,0,0,0,0,3,0,5,0,1,16,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4208>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4d30>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4358>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4780>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4940>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4978>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4400>,<cartolafc.models.PontuacaoInfo object at 0x11c6c48d0>
48,68925,48,Leonardo Silva,Atlético-MG,Zagueiro,0.0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>
49,50307,49,Adilson,Atlético-MG,Meia,0.0,Contundido,0,0,0,0,0,0,3,0,0,0,0,1,0,6,0,1,6,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c41d0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4208>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4d30>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4d68>,<cartolafc.models.PontuacaoInfo object at 0x11c6c49b0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4518>,<cartolafc.models.PontuacaoInfo object at 0x11c6c44a8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4cf8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4668>
50,80944,50,Marlone,Atlético-MG,Meia,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>
51,79437,51,Roger Machado ,Atlético-MG,Técnico,4.67,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11c625390>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4550>,<cartolafc.models.PontuacaoInfo object at 0x11c6c41d0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4208>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4da0>
52,68979,52,Giovanni,Atlético-MG,Goleiro,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>
53,42140,53,Felipe Santana,Atlético-MG,Zagueiro,8.1,Provável,1,0,0,0,0,0,7,0,0,0,1,3,1,5,0,2,5,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c625390>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c46a0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4cf8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c40b8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4320>
54,81223,54,Erazo,Atlético-MG,Zagueiro,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>
55,60784,55,Rafael Carioca,Atlético-MG,Meia,4.3,Provável,0,0,0,0,0,0,6,0,1,0,0,6,0,3,0,0,9,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c625390>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11c6c49b0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4358>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4518>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4d30>
56,83004,56,Otero,Atlético-MG,Meia,2.9,Nulo,0,0,1,0,0,0,2,0,1,0,0,4,0,2,0,3,1,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>
57,98774,57,Flávio,Atlético-MG,Atacante,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c6c41d0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4f28>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4208>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4780>
58,99353,58,Lucas Índio,Atlético-MG,Atacante,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c625390>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c48d0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c49b0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4518>
59,52950,59,Victor,Atlético-MG,Goleiro,15.1,Provável,0,5,0,7,0,0,0,1,1,0,1,0,0,0,0,0,4,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11c6c4320>
